time (min.),CM mean,Outside cochlear aqueduct mean,Cochlear aqueduct mean,Cochlea mean,CM stdev,Outside cochlear aqueduct stdev,Cochlear aqueduct stdev,Cochlea stdev
54.5,0.168018,0.170516,0.0662972,0.109861,0.0215058,0.0952951,0.043363,0.0829927
55.0,0.170404,0.159026,0.0693153,0.108292,0.0211562,0.0903985,0.0442697,0.0822899
55.5,0.156611,0.16858,0.0704247,0.109043,0.0231862,0.0939971,0.0494491,0.0811761
56.0,0.160076,0.149877,0.0705511,0.10782,0.0212249,0.0872722,0.0440501,0.0783444
56.5,0.15789,0.156515,0.0637073,0.106506,0.0208103,0.0874068,0.0450167,0.078308
57.0,0.149066,0.144866,0.0580748,0.107014,0.019003,0.0804902,0.0423386,0.0778091
57.5,0.137735,0.148753,0.0587926,0.104967,0.0201354,0.0855355,0.043268,0.0788112
58.0,0.136845,0.166782,0.0692664,0.106846,0.0224554,0.0989985,0.0440606,0.0786771
58.5,0.138359,0.172261,0.0626958,0.109825,0.0222104,0.0965706,0.0463369,0.0801381
59.0,0.135957,0.156258,0.0662849,0.104006,0.0164239,0.0872363,0.0447262,0.0770636
59.5,0.116116,0.16783,0.0760816,0.10764,0.0181686,0.0923301,0.0422235,0.0812897
